    -3    0.001    0.071     -0.150  0.199     0.70     3.59     3.65     6.90
    -2   -1.043   -0.319     -0.725  0.006    -5.11    -4.13    -1.09     3.43
     2   -0.022   -0.045      0.054  0.006    -2.84    -2.86    -0.37     1.49
     2   -0.049   -0.980      0.326  0.006    -2.84     0.29    -0.73     2.81
    -2    0.898   -1.127     -1.379  0.006    -3.37     0.02    -2.17     2.90
    -1    0.133    0.250     -0.653  0.010    -1.83    -0.06    -1.60     3.68
     2   -0.627   -0.197      0.732  0.006    -4.31    -1.22     2.90     3.90
     1    0.545   -0.056      1.765  0.010     0.26    -4.26     3.29     3.53
    -2    0.064   -0.119      0.030  0.006     0.27    -4.33     0.26     1.18
     3    0.167   -0.226      0.145  0.199     3.39    -2.95     2.75     5.27
    -3    1.068    0.003     -0.367  0.199     4.83    -0.01     0.12     3.11
    -3    0.043   -0.338     -1.394  0.199    -0.82    -5.16    -2.14     2.64
    -2   -0.735   -0.459     -0.272  0.006    -0.88    -5.96    -0.30     0.89
    -2   -0.335   -0.291      0.250  0.006    -0.80    -5.81     0.31     0.80
     1    0.419   -0.069     -0.220  0.010     2.14     0.06    -0.03     0.09
    -2    1.864   -0.138     -0.711  0.006     2.14     0.06    -0.03     0.09
    -2   -0.060    0.097      0.755  0.006    -2.93     0.48     6.26     7.07
     2    0.365    0.286      0.006  0.006     0.24     2.64    -1.36     5.32
     1    1.521    0.773     -2.665  0.010    -0.22     2.61    -3.00     4.08
     2   -0.346    0.212      0.341  0.006    -0.46     0.87     1.92     4.20
     2   -0.171    0.196      0.050  0.006    -1.74     3.67     3.13     4.53
     3   -0.144    0.490     -0.751  0.199     3.31     5.14    -0.07     0.09
    -3   -0.334    0.881     -0.248  0.199    -1.74     8.09    -3.27     7.00
     1    0.925   -0.582      0.136  0.010     3.72    -2.00     0.11     1.21
    -2    0.602   -0.852      0.262  0.006     3.96    -2.70     0.37     1.96
     1   -0.555   -0.066     -0.172  0.010    -3.10     0.03    -1.66     2.44
     2    0.219    0.375     -0.326  0.006    -1.85     3.43    -3.00     5.51
     2    0.060   -0.219     -0.047  0.006    -1.47     2.30    -3.21     5.67
     1   -0.369   -0.005     -0.360  0.010     1.89     3.67    -1.06     2.18
     1    0.131    0.031      0.110  0.010     2.97     3.02    -0.09     1.80
     1   -0.042    0.195     -0.044  0.010     2.32     2.29     0.93     1.78
     3   -0.017   -0.180     -0.336  0.199    -0.33     2.01    -2.91     4.69
    -2   -0.136    0.292      0.413  0.006    -1.90     1.28     1.07     4.02
    -2    0.510   -0.151     -0.020  0.006     1.92    -1.53    -0.01     2.50
     2    0.035   -0.098      0.140  0.006     2.60    -0.49     2.74     4.67
     3    0.140   -0.254      0.077  0.199     0.02    -5.05    -0.07     0.16
     2    0.054   -0.228     -0.049  0.006     2.76    -5.81     1.04     3.14
     1    0.636   -0.578     -0.657  0.010     1.31    -5.50    -0.81     1.67
    -2    0.337    0.169     -0.048  0.006    -1.74     2.00     4.97     8.16
     1   -0.610    0.145     -0.761  0.010    -3.99     1.04    -0.77     1.13
     2   -0.255    0.003     -1.620  0.006    -2.21    -3.50   -16.35    16.82
     2   -0.173   -0.030      0.085  0.006    -3.21    -3.47     2.14     3.87
     1   -0.236   -0.320      0.139  0.010    -6.82    -5.97     1.09     6.64
     1   -0.757   -0.292      1.457  0.010     0.76     0.09     5.04     5.98
    -1    0.170   -0.634      1.697  0.010     3.51     0.08     3.09     3.56
     1    0.500    0.684     -0.685  0.010     3.44     3.77    -0.61     1.25
    -1    0.418   -0.049     -1.507  0.010     5.47     5.02   -16.63    17.53
    -1    0.716   -0.150      0.279  0.010     0.60     2.68     0.16     1.85
     2    0.515   -0.023     -0.509  0.006     2.88     2.28    -1.40     6.24
     2    0.546    0.222      0.160  0.006     2.65    -1.47     0.70     2.22
     2   -0.008    0.169      0.345  0.006     1.08     1.06     0.33     4.69
     1    0.096   -0.147      0.323  0.010     0.13    -0.95     1.47     2.71
    -1    0.094   -0.162      0.896  0.010     3.70    -6.37    26.59    29.25
     2   -0.570   -0.349      0.085  0.006     0.40    -3.10     1.87     3.14
     3    0.677   -0.964     -0.271  0.199     0.15    -6.01    -0.26     0.77
    -1    0.809   -0.229      0.052  0.010    -0.18    -5.49    -0.02     0.10
     3    0.508   -0.211      0.213  0.199     2.03    -5.36     0.09     0.59
    -2    0.391    0.455     -0.210  0.006     4.01    -3.56     0.54     3.22
     1    0.481   -0.213     -0.659  0.010     2.95    -1.72    -2.20     2.61
    -3    1.559   -0.110     -0.480  0.199     3.83    -2.11    -0.84     2.11
     2   -0.243    0.073      0.629  0.006     1.38     5.74     0.80     1.74
    -1   -1.174    1.423      0.139  0.010    -0.48     6.95     1.30     3.98
     2   -0.185    0.465      0.570  0.006     2.55     2.60     2.47     4.05
     1    0.142    0.176      0.167  0.010     2.76     0.57     2.90     3.47
     1   -0.451    0.282     -1.042  0.010    -0.95     1.48    -4.09     5.96
     2   -0.385    0.900     -1.135  0.006    -4.65    -0.76    -1.84     2.54
    -2    0.292   -0.076     -0.011  0.006    -1.99    -1.72    -2.79     3.67
     2   -0.029    0.127      0.105  0.006     1.03     4.70     2.85     3.63
     1   -0.047    0.420     -0.252  0.010    -0.10     6.15     1.16     2.64
     2   -0.525    0.246     -0.263  0.006    -0.49     4.65    -0.29     1.33
     1   -0.231   -1.200      0.837  0.010     1.70    -4.12     2.18     3.79
     3    0.107    0.114      0.188  0.199     4.28    -2.56     0.25     0.88
     3    0.037   -0.178      0.135  0.199     0.31    -1.95     2.33     5.08
    -1   -0.810   -0.536      1.249  0.010    -4.16    -1.32     0.37     0.71
     3   -0.283    0.045     -0.065  0.199    -3.91    -1.01     0.08     0.29
     2    0.256    0.189     -0.916  0.006    -3.42     4.43    -3.34     4.81
    -1   -1.428    1.241     -1.885  0.010    -4.70     1.91    -0.25     0.35
     2    0.170    0.046      0.023  0.006     1.67    -3.93    -1.06     3.51
     1    0.084   -0.089     -0.042  0.010     1.20    -2.30     0.30     2.12
     2   -0.068   -0.179      0.288  0.006     0.04    -2.19     4.14     4.61
     2   -0.004    0.179     -0.322  0.006     2.28     1.57    -1.32     3.51
     1    0.567    0.311     -0.022  0.010     5.02     0.71    -1.27     3.83
     1    0.289   -0.105     -0.581  0.010     4.75    -1.90    -3.77     5.39
    -1   -0.029    0.138      0.134  0.010    -3.61     6.69    11.57    14.46
    -1    0.424    0.069     -0.028  0.010     2.85     1.03    -2.87     6.33
    -2    0.057    0.828      0.561  0.006     0.39     2.19     1.00     1.78
    -2    0.052   -0.115      0.194  0.006    -0.64    -2.31    -0.34     0.86
     1   -0.145    0.059      0.046  0.010    -2.86    -2.76     5.55     8.06
    -1    0.356   -0.016      0.021  0.010     3.75    -0.23     0.67     3.80
     1    0.005    0.200     -0.087  0.010     1.43    -0.87    -0.55     2.93
     1   -0.370    0.951     -0.944  0.010     1.48    -1.58    -2.47     3.92
     1    0.115   -0.031     -0.031  0.010     1.17    -2.73    -2.27     3.38
     1    0.113   -0.229      0.123  0.010     1.72    -4.69     0.56     2.44
     2   -0.392   -0.165     -0.106  0.006    -0.30    -5.40     0.03     0.10
     2    0.074    0.022      0.215  0.006    -0.29    -5.23     0.99     1.30
     1   -0.104   -0.223      0.234  0.010    -0.88    -5.10     1.04     1.46
     2   -0.056    0.146      1.619  0.006     3.28     3.26     4.14     4.67
     1   -0.067   -0.638      0.067  0.010     1.38     0.32     1.68     5.77
     1   -0.059    0.244     -0.268  0.010     2.66     3.24    -0.68     1.74
    -1    1.455   -0.467      1.192  0.010     4.25    -1.53     2.24     3.21
    -2    0.024    0.483      0.369  0.006     0.51    -0.43     5.57     7.00
    -1    0.102   -0.048      0.172  0.010     2.05    -0.25     2.58     3.22
    -1    0.137   -0.059      0.226  0.010     3.02    -2.06     6.51     7.23
     1   -0.628   -0.515     -0.327  0.010     1.44    -3.62    -1.38     3.19
    -2   -0.122   -0.003      0.087  0.006    -5.24     0.19     0.40     0.99
     3    0.205    0.669      0.446  0.199    -4.36     1.54     0.61     1.93
    -3    0.059    0.687     -0.670  0.199    -1.08     3.64    -1.25     2.25
     1    0.143    1.894     -1.956  0.010    -0.50     3.52    -1.56     2.03
     1   -0.419    0.020     -0.421  0.010    -0.11    -2.73    -0.33     3.25
    -1    0.285   -0.361      0.050  0.010     1.55    -4.34     0.70     2.68
     2   -0.265    0.122      0.171  0.006    -2.67     2.89    -0.03     3.53
     2   -0.157   -0.001      0.593  0.006    -1.45     3.96     1.32     1.85
     1   -0.783    0.359      0.613  0.010    -5.55     5.39     5.69     8.57
    -1   -0.690    0.015     -0.080  0.010    -3.69     2.80     0.44     2.62
     1    0.007    0.012      0.039  0.010     3.67   -13.09    20.06    30.54
     1   -0.039   -0.027      0.062  0.010    -2.01    -1.50     0.98     3.00
     1   -0.235    0.672     -0.123  0.010    -3.39    -1.59     0.11     0.48
     1   -0.431    0.011      0.053  0.010    -3.37    -1.80     0.02     1.77
    -2    0.272   -0.035      0.011  0.006     4.66     2.00    -0.47     2.47
     3   -0.020    0.315     -0.094  0.199     5.16     1.64    -0.32     2.96
     2   -0.468   -0.487     -0.019  0.006    -2.67    -2.53    -2.13     5.53
    -2    0.268    0.477      0.809  0.006    -3.42     1.44     2.88     4.16
     2   -0.068    0.894      0.989  0.006    -5.51    -2.26     0.06     0.10
    -2    0.279    0.232      0.288  0.006    -4.72    -0.19     1.47     2.73
     2   -0.235   -0.153      0.250  0.006     0.20     0.36     9.04    10.65
     2   -0.122    0.432      0.136  0.006     0.40     3.05     0.22     2.30
     2   -0.205    0.339     -0.157  0.006     1.38     2.20    -0.00     0.68
    -1    0.879    1.116     -1.004  0.010     3.82    -0.02    -0.06     0.10
     1    0.146   -0.061     -0.164  0.010     3.30     1.78    -0.70     3.81
    -1   -0.090    0.007      0.052  0.010     3.37     0.06     0.08     3.58
    -2    0.043    0.104     -0.099  0.006     1.52    -2.34     1.26     3.40
    -3    0.213    0.025     -0.078  0.199     3.41    -0.20     0.06     1.61
     1   -0.798    2.027     -3.400  0.010    -1.13     0.89    -1.83     2.39
    -1    0.450   -0.046     -0.304  0.010     1.04     2.45    -6.89     8.07
    -1   -0.600   -0.954      0.701  0.010    -0.34     0.28     1.02     2.79
    -2   -0.430   -0.642     -1.562  0.006    -1.80     0.20    -3.41     4.97
    -1   -0.003    0.033      0.016  0.010     2.68     0.15    -2.27     4.44
    -1   -0.155   -0.046      0.292  0.010    -2.93    -3.10     0.98     1.56
     1   -0.098   -0.486     -0.040  0.010    -1.43    -3.27    -0.03     1.58
     1   -0.835   -0.374      1.612  0.010    -3.74    -1.24     3.21     4.26
    -2    0.077    0.360     -0.505  0.006     0.93     4.10   -10.65    13.43
    -1    0.285    0.015      0.069  0.010     1.93     0.54     0.90     6.71
     2    0.147   -0.074     -0.144  0.006    -0.42    -4.49    -1.04     1.39
     2    0.264    0.156      0.033  0.006     2.42     3.05    -0.53     2.20
    -2    0.721   -0.070     -0.617  0.006     2.07     1.74    -0.60     1.00
     3   -0.207    0.189      0.100  0.199     0.01    -0.71     1.35     4.39
    -4   -0.717   -0.665      1.074  1.350    -1.68    -1.57     1.96     3.29
     2    1.861    1.590      2.159  0.006     3.31     3.99     0.07     0.10
    -1    0.306   -0.258      1.399  0.010     3.45     4.06     0.97     1.03
     2    0.082    0.005     -0.139  0.006     2.02     5.99    -2.81     3.62
    -3    1.711    0.116     -0.013  0.199     0.79     5.14    -0.01     0.10
    -3   -0.310   -1.091      1.678  0.199    -2.87    -6.18    10.98    13.74
     2   -0.193   -0.169      1.119  0.006    -1.17    -6.25    29.58    30.13
     1   -0.003   -1.537      0.287  0.010    -2.60    -4.13     0.04     0.10
    -1   -0.079   -0.298      0.246  0.010    -2.33    -7.97     5.65     6.91
     1    1.546   -1.509      1.501  0.010    -1.15    -4.43     2.53     4.19
    -1   -0.351   -0.121      1.985  0.010    -5.15    -2.78     6.41     6.69
     2    0.039   -0.029      0.259  0.006     1.36    -9.85    25.56    28.20
    -2   -0.388   -0.132     -0.505  0.006     2.09    -2.37    -2.14     2.89
     1    0.286   -0.070      0.158  0.010     4.47     4.64    -0.26     1.87
    -1    0.511    0.071     -0.063  0.010     2.84     4.54     0.05     0.19
    -2   -0.085    0.561     -0.430  0.006    -3.16     0.64    -0.62     1.52
     1   -0.136    0.934     -0.402  0.010    -3.02     1.20    -0.63     2.05
     2   -0.395    0.791      2.191  0.006     0.28     5.70     0.89     1.06
     2   -1.713    0.378      3.111  0.006   -11.43     7.50    17.16    21.00
     2   -0.202    0.812      0.707  0.006     0.02     5.41     0.25     0.36
     2   -0.244   -0.452     -1.071  0.006    -1.26     0.85    -3.18     3.58
    -1   -0.462   -0.319     -0.457  0.010    -2.40     1.44    -2.64     3.56
    -3   -0.301    0.039      0.376  0.199     0.22     3.18     1.44     1.89
     2    0.202    0.002     -0.229  0.006     1.58     2.82    -0.63     1.47
    -1    0.174    0.792      0.319  0.010     2.69     4.98     0.04     0.10
     1    0.030    1.794      0.782  0.010     3.23     6.46     0.67     1.80
     1    0.291   -0.084      0.173  0.010     4.61    -7.29     1.51     3.99
    -3    0.674   -0.752     -0.131  0.199     2.11    -5.34    -0.09     0.50
     2   -0.166   -0.029     -0.135  0.006    -1.01    -3.41    -0.00     1.67
     1   -0.028    0.016     -0.050  0.010     5.47    -2.87    -4.35    11.08
     1   -0.302   -0.075      0.004  0.010    -0.19    -3.21     0.17     1.48
     1    0.123   -0.039     -0.731  0.010     4.31    -0.09    -0.91     1.34
    -3   -0.323    0.721     -0.284  0.199     3.16     1.83     0.19     3.09
     1   -0.055   -0.216      0.035  0.010     2.37    -1.25    -0.79     3.50
    -3    0.130    0.006     -1.545  0.199     2.29     1.06    -3.82     4.39
     1    0.637    0.097     -0.457  0.010     1.61    -2.37    -2.75     4.86
     1   -0.389   -0.214      0.056  0.010    -2.20    -0.75    -1.87     4.50
     2   -0.105   -0.024     -0.001  0.006    -0.76     0.28    -0.40     1.94
     1    0.021    0.105     -0.077  0.010    -4.08    -1.34     0.06     1.58
    -3    0.582   -0.163      0.343  0.199    -0.88    -2.15     0.69     4.32
    -1    0.045   -0.025     -0.212  0.010     0.04    -4.95     0.30     1.61
     1    0.263   -0.092      0.367  0.010     4.83    -6.19    10.86    13.92
    -2    0.059   -0.582      0.130  0.006     1.87    -1.27     1.19     3.14
    -2    0.243   -0.066      0.183  0.006     3.92    -0.69     3.82     5.19
    -1   -0.087    0.095     -0.018  0.010    -0.18     0.65     0.11     3.17
    -3   -0.376    0.389     -0.172  0.199     2.62     1.26    -0.64     2.17
     2    0.189    1.416      1.095  0.006     4.18     4.86     3.81     6.28
     1   -0.236   -0.270      0.329  0.010    -7.75    -1.94    -0.07     4.57
     2   -0.073   -0.121     -0.086  0.006    -3.48    -2.11    -0.04     0.11
     1    0.035    0.031     -0.084  0.010    -5.03    -1.18    -2.15     3.29
     2    0.073   -0.099     -0.070  0.006     4.49    -3.35     0.36     0.68
     1    0.610   -0.077     -1.665  0.010     5.46    -2.32    -2.44     2.87
     2   -0.432   -0.661     -0.356  0.006     3.69    -2.94     0.25     1.46
    -2    0.109   -0.185      0.160  0.006    -1.44    -2.19     2.35     3.68
     2    0.396    0.237      0.681  0.006     0.42    -1.05     3.39     4.86
     1    0.943    0.273     -0.606  0.010     3.88     0.79    -0.88     2.02
    -1    0.039    0.516     -0.041  0.010     3.84     2.17    -0.87     2.86
    -3   -0.075    0.298     -0.021  0.199     1.76     1.04     0.98     5.74
    -2   -0.070    0.915     -0.089  0.006    -1.70    -0.26    -1.02     3.84
    -3   -0.121   -0.424     -0.551  0.199     0.76     0.08    -1.56     4.94
    -2   -1.135    1.425      1.001  0.006    -4.64    -4.21     0.05     0.11
     1   -0.503    0.333      0.676  0.010    -5.39    -3.09     1.05     1.79
     3   -0.337   -0.143     -0.058  0.199    -4.83    -1.49    -1.51     9.58
     2    0.632    0.055     -1.535  0.006     1.92    -1.22    -1.66     2.17
     1    0.239    0.274     -0.175  0.010    -0.96    -0.98    -1.85     4.18
    -1   -0.073    0.043      0.079  0.010     0.49     0.12     0.32     2.76
     2    0.456   -0.117     -0.578  0.006     1.50    -0.61    -3.14     4.10
     2   -0.612    1.314     -2.912  0.006     1.47     6.51    -3.11     3.88
    -1    1.482    0.803     -0.836  0.010     2.48     5.96    -0.69     2.08
    -2   -1.252   -0.637      0.477  0.006    -1.47    -4.14     0.19     0.95
     2   -0.038   -0.717     -0.055  0.006    -1.01    -4.16    -0.06     0.63
    -2   -0.219   -0.076     -0.246  0.006    -1.45     1.34    -2.31     3.93
     1    0.423    0.505     -0.582  0.010     0.14     3.33    -3.91     4.80
     2   -0.418    0.712     -0.130  0.006     3.72     1.40    -0.52     2.33
    -3   -0.035    1.106      0.331  0.199     3.31     7.48    -0.06     8.84
     2    0.034   -0.295      0.435  0.006     0.13    -3.92    11.65    14.05
    -3   -0.193    1.575     -0.763  0.199    -2.32     0.24    -0.70     2.66
    -3    0.908    1.646      0.938  0.199    -3.10     1.97     1.12     2.42
     1   -0.151    0.185      0.138  0.010    -2.34     2.75     3.47     4.88
     2   -0.447    0.440     -0.920  0.006     1.05     0.43    -5.82     6.50
    -1    0.142   -0.011     -0.141  0.010     0.01    -3.41    -2.47     3.89
    -2   -0.020    0.043      0.010  0.006    -3.03     4.56     1.66     4.20
    -3   -0.029    0.358      0.522  0.199    -0.46     4.63     1.12     1.97
    -1    0.258    0.157     -0.763  0.010    -1.36     3.26    -0.51     1.16
    -1    0.160    1.471     -0.910  0.010    -3.58     1.16    -0.05     0.11
     2    0.084    0.564      0.131  0.006    -3.53     1.70    -0.30     0.70
     1    0.460    0.545      0.642  0.010    -0.06     1.14     2.07     3.99
     2   -1.654    0.498      1.819  0.006    -1.34    -1.21     1.89     2.46
     2   -0.258    0.192      2.161  0.006    -1.78    -1.04     6.79     7.14
     1    0.373   -0.147     -0.344  0.010     3.13    -1.78    -2.40     3.27
    -1   -0.192   -0.733     -0.361  0.010     2.96    -3.33    -0.96     1.95
    -1    0.219    0.350     -0.382  0.010     2.67     0.72    -1.87     2.82
     3    0.314   -0.005     -0.405  0.199     2.66     1.74    -0.03     0.48
    -3    0.127   -0.254     -0.084  0.199     3.29    -1.98     0.48     7.98
     1    0.429    0.234      0.042  0.010     0.59    -2.70    -1.55     2.81
     1   -0.249    0.110      0.075  0.010    -5.48    -3.06     0.90     1.79
     2    0.167   -0.671      1.065  0.006    -0.24    -6.81     7.40     9.52
     2   -0.173    0.095      0.071  0.006    -5.03    -1.94     1.57     4.19
    -1    0.164   -0.087     -0.106  0.010     1.32    -1.89    -8.36     9.34
     3    0.455   -0.003      0.066  0.199     2.07    -2.45    -1.24     3.91
    -1    0.972   -0.722      1.124  0.010     0.63    -0.83     5.14     6.85
     3    0.468    0.180      1.083  0.199    -2.39     1.75     2.78     3.34
    -1    0.068   -0.295      1.237  0.010     1.38     2.26     4.01     4.72
    -3    0.102   -0.202      0.131  0.199     1.82     2.23    -0.86     7.51
    -2    0.011    0.521      0.349  0.006    -0.02     3.37     0.30     1.52
    -1   -0.068    0.078      0.181  0.010     0.57     0.26     8.02     9.01
     3    0.162    0.413      0.184  0.199     1.70     1.80     1.87     4.24
    -3   -0.529   -0.218      0.603  0.199    -2.32    -2.54     0.66     2.78
     1    0.112   -0.597      0.560  0.010    -0.15    -2.86     3.96     5.66
    -3    0.726   -0.163     -0.206  0.199     0.55    -4.82    -0.26     0.70
     2   -0.075   -0.363      0.077  0.006     0.15    -4.80     0.43     0.90
     2    0.151   -0.045     -0.224  0.006     0.00    -0.91    -3.10     4.36
    -2    0.663    0.040      0.031  0.006     2.69    -1.63     0.59     2.02
    -2    0.910    0.040     -0.981  0.006     0.80     2.02    -1.78     4.98
     1    0.081   -0.018     -0.309  0.010    -0.39     3.23   -13.63    14.67
     1   -0.253    0.019      0.385  0.010    -1.01     0.26     5.06     6.82
     1   -0.121    0.106      0.491  0.010    -2.03     0.47     0.13     4.30
     1   -0.167   -0.062     -0.045  0.010    -2.53    -1.06     0.34     2.29
    -1    0.070    0.032     -0.074  0.010     2.62     5.85    -0.05     0.11
     1   -0.436   -1.468     -0.822  0.010    -1.12     0.79    -2.90     7.02
     3   -0.197    0.222      0.085  0.199    -3.28     0.90     3.55     5.06
    -1   -0.011   -0.061      0.138  0.010    -2.09    -1.07     0.31     0.76
    -2   -0.014    0.070      3.953  0.006     3.81    -1.12    66.46    66.80
     1   -0.338   -1.120      0.655  0.010    -0.73    -5.18     5.15     9.18
    -1   -0.567   -1.989     -1.894  0.010    -3.01    -6.88    -3.70     5.30
