           1           0        6193         513        2327        3044         204
 -1   -0.62   -0.55     0.67  0.010    -3.00    -2.02     0.03     0.08     8   -2.94   -1.99
  2    0.79    1.04     0.01  0.006     0.47    -2.50    -0.02     0.08 10162    0.44   -2.57
 -2    0.28    1.27    -0.57  0.006     0.47    -2.50    -0.02     0.08 10162    0.44   -2.57
 -1    1.01   -1.31     0.10  0.010     1.10    -0.60     0.01     0.08 20068    1.07   -0.54
  1   -0.14   -0.87     0.13  0.010     1.10    -0.60     0.01     0.08 20068    1.07   -0.54
  2   -0.01    0.05    -0.13  0.006    -3.72    -1.21    -0.03     0.08 20093   -3.73   -1.28
  1    0.00    0.25    -0.39  0.010    -3.72    -1.21    -0.03     0.08 20093   -3.73   -1.28
  1    0.17    2.19    -0.49  0.010    -3.72    -1.21    -0.03     0.08 20093   -3.73   -1.28
 -1   -0.17   -0.02    -0.10  0.010     0.90    -2.24     0.01     0.08 10005    0.98   -2.23
  2   -2.23   -0.33     0.31  0.006     0.90    -2.24     0.01     0.08 10005    0.98   -2.23
 -2    0.13    0.02    -0.19  0.006     3.50     2.05    -0.03     0.08     5    3.48    1.98
  2    0.70    2.44    -1.09  0.006     3.50     2.05    -0.03     0.08     5    3.48    1.98
 -4    0.86    1.56     0.63  1.350     1.10    -1.74     0.02     0.08     1    1.08   -1.78
  2   -0.21   -0.19     0.07  0.006     1.10    -1.74     0.02     0.08     1    1.08   -1.78
  1    0.86   -0.84     1.05  0.010     1.80     0.96     0.05     0.08 10190    1.75    1.00
 -2    1.44   -1.24     1.50  0.006     1.80     0.96     0.05     0.08 10190    1.75    1.00
  2   -0.34    1.76    -0.97  0.006     0.62    -1.18    -0.03     0.08 10109    0.62   -1.25
 -3    0.36    0.65    -0.12  0.199     0.62    -1.18    -0.03     0.08 10109    0.62   -1.25
 -2    0.43   -0.54     0.14  0.006    -2.91    -2.05    -0.04     0.08     8   -2.94   -1.99
 -1    0.54   -0.93    -0.75  0.010    -2.91    -2.05    -0.04     0.08     8   -2.94   -1.99
 -1    0.10   -0.56    -0.68  0.010    -2.91    -2.05    -0.04     0.08     8   -2.94   -1.99
  1    0.05   -0.39     0.12  0.010     0.66    -1.21     0.04     0.09 10035    0.60   -1.19
 -2    2.22   -0.48     1.45  0.006     0.66    -1.21     0.04     0.09 10035    0.60   -1.19
 -1    0.57   -1.17    -0.28  0.010     2.66     1.67    -0.03     0.09 20083    2.63    1.73
 -2   -0.09   -0.49    -0.10  0.006     2.66     1.67    -0.03     0.09 20083    2.63    1.73
 -1    0.55   -0.12    -0.37  0.010     2.66     1.67    -0.03     0.09 20083    2.63    1.73
  1    0.16   -0.85     0.30  0.010     0.45    -2.64    -0.01     0.09 10162    0.44   -2.57
  1    0.08   -1.06    -0.48  0.010     0.45    -2.64    -0.01     0.09 10162    0.44   -2.57
  1   -0.11    0.06    -0.11  0.010     0.45    -2.64    -0.01     0.09 10162    0.44   -2.57
 -2    0.15    0.03     0.08  0.006     2.79     0.05     0.03     0.09 10192    2.70    0.03
  1    2.12    0.31     0.60  0.010     2.79     0.05     0.03     0.09 10192    2.70    0.03
 -1    2.46   -0.01    -3.02  0.010     0.06    -2.41    -0.07     0.09 20161    0.01   -2.41
  3    0.70   -0.39    -0.67  0.199     0.06    -2.41    -0.07     0.09 20161    0.01   -2.41
 -2    1.25    0.78     0.02  0.006     0.05    -1.04    -0.01     0.09 10184   -0.03   -1.08
  2    0.70    0.09    -0.22  0.006     0.05    -1.04    -0.01     0.09 10184   -0.03   -1.08
 -3    0.97   -0.19    -0.03  0.199    -1.64    -0.70     0.03     0.09 20028   -1.71   -0.68
  2    1.05   -0.49     0.87  0.006    -1.64    -0.70     0.03     0.09 20028   -1.71   -0.68
  2   -0.81    0.16     0.51  0.006    -1.00    -0.79     0.05     0.09 10039   -0.93   -0.79
 -1   -1.71    0.13     1.11  0.010    -1.00    -0.79     0.05     0.09 10039   -0.93   -0.79
 -2    1.11   -0.29     0.67  0.006     2.19     1.71     0.05     0.09 10163    2.12    1.73
  2    1.35   -0.29     0.96  0.006     2.19     1.71     0.05     0.09 10163    2.12    1.73
  1    0.40   -0.84    -0.55  0.010     1.15     1.47    -0.06     0.09 20110    1.10    1.51
 -3    1.64   -0.91    -2.00  0.199     1.15     1.47    -0.06     0.09 20110    1.10    1.51
  1   -1.00   -1.80     0.46  0.010     2.18    -1.79     0.03     0.09 10025    2.22   -1.71
 -2   -0.01    0.01     0.19  0.006     2.18    -1.79     0.03     0.09 10025    2.22   -1.71
  1   -0.07    0.04     0.01  0.010     2.11    -0.08     0.01     0.09 10108    2.03   -0.07
 -1    2.02   -0.24     0.14  0.010     2.11    -0.08     0.01     0.09 10108    2.03   -0.07
  1   -1.37    0.31     0.34  0.010     1.15     2.33     0.03     0.09 10089    1.24    2.32
 -3   -0.78    0.13     0.50  0.199     1.15     2.33     0.03     0.09 10089    1.24    2.32
 -2    0.09   -0.05    -0.24  0.006    -0.18    -4.54    -0.03     0.09 20087   -0.14   -4.48
 -2   -0.94   -1.38    -0.82  0.006    -0.18    -4.54    -0.03     0.09 20087   -0.14   -4.48
 -2   -0.23   -0.13     0.16  0.006    -0.18    -4.54    -0.03     0.09 20087   -0.14   -4.48
 -1    1.34    1.21     0.07  0.010     1.73    -0.59     0.01     0.09 20195    1.66   -0.65
  1    0.19    0.22     0.05  0.010     1.73    -0.59     0.01     0.09 20195    1.66   -0.65
 -3    0.07    0.65     0.05  0.199    -2.15    -0.15     0.02     0.09 10033   -2.21   -0.20
  3    1.26    0.67     0.39  0.199    -2.15    -0.15     0.02     0.09 10033   -2.21   -0.20
 -2   -1.84   -0.44     0.40  0.006     1.55     2.30     0.03     0.09 20058    1.63    2.32
  1   -0.10   -0.14     0.35  0.010     1.55     2.30     0.03     0.09 20058    1.63    2.32
 -2   -0.39   -1.50    -0.06  0.006     4.17     0.12     0.01     0.09 10017    4.20    0.20
  2   -0.27   -0.33     0.37  0.006     4.17     0.12     0.01     0.09 10017    4.20    0.20
 -1   -0.66   -1.84    -0.10  0.010    -0.59    -3.16    -0.00     0.09 10099   -0.56   -3.08
  2   -0.06   -0.10     0.02  0.006    -0.59    -3.16    -0.00     0.09 10099   -0.56   -3.08
 -1    2.84   -1.04     3.67  0.010    -2.44    -0.30     0.07     0.10 20026   -2.49   -0.28
  1    0.02   -0.14     0.07  0.010    -2.44    -0.30     0.07     0.10 20026   -2.49   -0.28
  1   -0.89   -0.15     0.45  0.010    -0.30    -5.35     0.01     0.10     7   -0.23   -5.32
  1   -0.19   -0.53     0.15  0.010    -0.30    -5.35     0.01     0.10     7   -0.23   -5.32
  1   -0.41    0.01    -0.31  0.010    -0.30    -5.35     0.01     0.10     7   -0.23   -5.32
 -1   -0.81   -0.54     0.45  0.010    -0.45    -4.72     0.02     0.10    13   -0.37   -4.69
  1   -1.07   -0.09    -0.01  0.010    -0.45    -4.72     0.02     0.10    13   -0.37   -4.69
  1    0.22   -0.69    -1.14  0.010    -1.25     1.67    -0.07     0.10 20176   -1.30    1.71
  3    1.28   -0.85    -1.52  0.199    -1.25     1.67    -0.07     0.10 20176   -1.30    1.71
  2    0.38   -0.40    -0.26  0.006    -1.25     1.67    -0.07     0.10 20176   -1.30    1.71
  1   -0.28    0.33     0.15  0.010     2.69    -6.78     0.02     0.10 20114    2.68   -6.87
 -1    0.37    1.60     0.21  0.010     2.69    -6.78     0.02     0.10 20114    2.68   -6.87
 -2   -0.81   -1.10     1.12  0.006     1.16    -1.38     0.07     0.10 20044    1.19   -1.33
  3   -0.57   -1.63     2.73  0.199     1.16    -1.38     0.07     0.10 20044    1.19   -1.33
  3    0.18    1.07     0.41  0.199    -5.94     0.79     0.02     0.10 10195   -5.96    0.70
 -1    0.32    0.89     0.00  0.010    -5.94     0.79     0.02     0.10 10195   -5.96    0.70
  2   -0.10   -0.08     0.05  0.006     2.57     1.79    -0.04     0.10 20083    2.63    1.73
 -3   -1.31    1.62    -1.23  0.199     2.57     1.79    -0.04     0.10 20083    2.63    1.73
 -3   -0.71    1.44     0.30  0.199     2.09     1.81     0.03     0.10 10163    2.12    1.73
  1    0.05    0.40     0.49  0.010     2.09     1.81     0.03     0.10 10163    2.12    1.73
 -1   -0.21    1.35     0.34  0.010     0.29    -2.65     0.04     0.10 10174    0.28   -2.73
  2    0.40    0.64     0.50  0.006     0.29    -2.65     0.04     0.10 10174    0.28   -2.73
 -1    0.45    1.85    -0.75  0.010    -0.11    -0.43    -0.03     0.10 10147   -0.13   -0.52
  2    0.07    0.20    -0.04  0.006    -0.11    -0.43    -0.03     0.10 10147   -0.13   -0.52
  1   -1.09   -1.33     0.49  0.010    -1.11     0.02     0.03     0.10    15   -1.04    0.08
 -3   -0.30    0.02     0.15  0.199    -1.11     0.02     0.03     0.10    15   -1.04    0.08
  1    0.60    1.31     0.71  0.010     0.35     3.82     0.04     0.10 10151    0.31    3.74
 -2    0.22    0.72     0.33  0.006     0.35     3.82     0.04     0.10 10151    0.31    3.74
  2    0.71   -0.32     0.40  0.006    -1.64    -0.70     0.06     0.10 20028   -1.71   -0.68
 -3    1.63   -0.34     1.50  0.199    -1.64    -0.70     0.06     0.10 20028   -1.71   -0.68
 -3    0.34    1.63    -0.10  0.199    -1.76     2.47    -0.01     0.10 10057   -1.78    2.37
  2    0.22    0.21    -0.08  0.006    -1.76     2.47    -0.01     0.10 10057   -1.78    2.37
  3   -0.10    0.12    -0.09  0.199    -1.79    -3.20    -0.05     0.10 20134   -1.72   -3.18
 -3   -1.85   -0.93    -1.44  0.199    -1.79    -3.20    -0.05     0.10 20134   -1.72   -3.18
 -2    1.06    1.63    -1.07  0.006    -7.14     1.23    -0.05     0.10    16   -7.19    1.18
  1    0.31   -0.16    -0.41  0.010    -7.14     1.23    -0.05     0.10    16   -7.19    1.18
 -2    1.07    0.18     0.20  0.006     1.29    -1.58     0.00     0.10     2    1.20   -1.56
 -2    0.20   -0.29    -0.16  0.006     1.29    -1.58     0.00     0.10     2    1.20   -1.56
 -1    0.41   -0.21    -0.01  0.010     1.29    -1.58     0.00     0.10     2    1.20   -1.56
 -2    0.10   -0.09    -0.16  0.006     2.20     1.49     0.01     0.10 20088    2.21    1.41
  1   -0.24    1.69     0.28  0.010     2.20     1.49     0.01     0.10 20088    2.21    1.41
  1    1.44   -0.42    -0.67  0.010    -0.14     4.89    -0.05     0.10 10139   -0.21    4.93
 -2    0.49   -0.54    -0.76  0.006    -0.14     4.89    -0.05     0.10 10139   -0.21    4.93
 -1   -0.06    0.54     0.22  0.010    -1.83     0.94     0.08     0.10 10145   -1.83    0.88
  3   -0.29    2.27     3.26  0.199    -1.83     0.94     0.08     0.10 10145   -1.83    0.88
  1    0.03   -0.87    -0.13  0.010     1.20    -1.66     0.02     0.10     2    1.20   -1.56
 -2   -0.02   -0.99     0.55  0.006     1.20    -1.66     0.02     0.10     2    1.20   -1.56
  2    0.96   -1.13    -1.19  0.006     0.05    -3.13    -0.07     0.10 20130    0.00   -3.07
 -1    0.70   -0.80    -1.00  0.010     0.05    -3.13    -0.07     0.10 20130    0.00   -3.07
  4   -1.62    0.23    -1.48  1.350     1.03    -1.78    -0.07     0.10     1    1.08   -1.78
 -2   -0.10   -0.21    -1.04  0.006     1.03    -1.78    -0.07     0.10     1    1.08   -1.78
  2   -0.68    0.23     0.81  0.006     2.07     3.00     0.04     0.10 10185    2.15    2.97
 -2   -1.10    0.51     0.14  0.006     2.07     3.00     0.04     0.10 10185    2.15    2.97
  2    0.28   -0.79     0.33  0.006     1.16     1.44    -0.00     0.10 20110    1.10    1.51
 -3    0.72   -0.57    -0.34  0.199     1.16     1.44    -0.00     0.10 20110    1.10    1.51
  2    0.05   -0.17     0.09  0.006     1.77     0.90     0.03     0.10 10190    1.75    1.00
 -1    0.25   -1.79     0.52  0.010     1.77     0.90     0.03     0.10 10190    1.75    1.00
  1   -0.09    0.02    -0.18  0.010     1.65    -0.46    -0.06     0.10 10050    1.62   -0.54
 -3    0.85    1.96    -1.32  0.199     1.65    -0.46    -0.06     0.10 10050    1.62   -0.54
  2    0.49    1.18     0.07  0.006     4.24     0.29     0.03     0.10 10017    4.20    0.20
 -1    0.35    0.47     0.43  0.010     4.24     0.29     0.03     0.10 10017    4.20    0.20
 -3   -0.37    0.02    -0.29  0.199    -2.52     1.05    -0.06     0.11    14   -2.44    1.05
  1   -1.96   -0.09    -1.56  0.010    -2.52     1.05    -0.06     0.11    14   -2.44    1.05
 -1   -0.52    0.19    -0.18  0.010     0.44     0.55    -0.07     0.11 20172    0.51    0.56
 -2   -0.66    0.11    -0.44  0.006     0.44     0.55    -0.07     0.11 20172    0.51    0.56
 -1   -1.11   -0.45    -1.97  0.010     0.44     0.55    -0.07     0.11 20172    0.51    0.56
 -1    0.65    0.36    -0.01  0.010    -0.87     3.64    -0.01     0.11     4   -0.92    3.55
  3    0.13    1.10    -0.15  0.199    -0.87     3.64    -0.01     0.11     4   -0.92    3.55
 -3    0.29   -0.12    -0.10  0.199    -2.38     0.65    -0.05     0.11     6   -2.41    0.73
  1    0.36   -1.70    -1.07  0.010    -2.38     0.65    -0.05     0.11     6   -2.41    0.73
 -2   -1.35   -0.63     0.93  0.006     0.36    -2.58     0.06     0.11 10162    0.44   -2.57
  1   -0.70    0.30     0.60  0.010     0.36    -2.58     0.06     0.11 10162    0.44   -2.57
  3   -0.86    1.10     0.49  0.199    -2.25    -0.12     0.02     0.11 10033   -2.21   -0.20
 -2    0.18    0.42    -0.06  0.006    -2.25    -0.12     0.02     0.11 10033   -2.21   -0.20
 -2    1.22   -1.24     0.21  0.006     1.43     3.52     0.01     0.11 10006    1.37    3.59
  1   -0.07    0.01    -0.09  0.010     1.43     3.52     0.01     0.11 10006    1.37    3.59
  2    0.69    1.37     0.14  0.006     2.21     2.71     0.00     0.11 10092    2.15    2.63
 -2    0.27    0.10    -0.11  0.006     2.21     2.71     0.00     0.11 10092    2.15    2.63
  1   -0.11    0.80    -0.54  0.010     0.48     5.47    -0.08     0.11    12    0.47    5.41
  2    0.28    1.39    -1.40  0.006     0.48     5.47    -0.08     0.11    12    0.47    5.41
  1    0.14    0.26    -1.05  0.010     0.48     5.47    -0.08     0.11    12    0.47    5.41
 -3   -0.28    0.13     0.07  0.199    -0.43     0.10     0.02     0.11 20189   -0.33    0.08
  1   -1.48    0.26     0.23  0.010    -0.43     0.10     0.02     0.11 20189   -0.33    0.08
 -1    0.95   -0.33     0.32  0.010     2.22     2.97     0.05     0.11 10185    2.15    2.97
 -2   -0.13    0.03    -0.05  0.006     2.22     2.97     0.05     0.11 10185    2.15    2.97
 -2    0.74    0.27     0.83  0.006     2.22     2.97     0.05     0.11 10185    2.15    2.97
  3   -3.04    0.42    -5.01  0.199    -7.24     1.19    -0.09     0.11    16   -7.19    1.18
 -1   -0.19    0.29    -0.45  0.010    -7.24     1.19    -0.09     0.11    16   -7.19    1.18
 -2   -0.90   -0.07    -0.17  0.006     3.41     1.95    -0.03     0.11     5    3.48    1.98
 -2    0.02   -0.20     0.17  0.006     3.41     1.95    -0.03     0.11     5    3.48    1.98
 -2   -0.37   -0.40    -0.63  0.006     3.41     1.95    -0.03     0.11     5    3.48    1.98
 -1   -0.15   -0.36    -0.01  0.010    -0.41    -4.72     0.08     0.11    13   -0.37   -4.69
  4   -1.54   -0.60     3.30  1.350    -0.41    -4.72     0.08     0.11    13   -0.37   -4.69
  3   -0.06   -0.57     0.15  0.199     3.73    -2.28     0.05     0.11 10175    3.72   -2.18
 -1    0.12   -1.37     0.81  0.010     3.73    -2.28     0.05     0.11 10175    3.72   -2.18
 -3   -0.83    0.55     0.30  0.199     1.11    -1.26     0.02     0.11 20044    1.19   -1.33
  2   -0.44    0.68     0.06  0.006     1.11    -1.26     0.02     0.11 20044    1.19   -1.33
  2    1.29    0.09     0.55  0.006    -2.34     1.06     0.04     0.11    14   -2.44    1.05
 -1    0.67   -0.05     0.32  0.010    -2.34     1.06     0.04     0.11    14   -2.44    1.05
  2   -0.47   -1.95     1.33  0.006     0.97    -0.33     0.06     0.11 10018    0.99   -0.24
 -2    0.08   -0.06     0.01  0.006     0.97    -0.33     0.06     0.11 10018    0.99   -0.24
  3    0.03   -0.03     0.01  0.199     2.19    -0.60     0.07     0.11 10114    2.24   -0.65
  3   -1.21    1.21     1.75  0.199     2.19    -0.60     0.07     0.11 10114    2.24   -0.65
  1   -0.15    0.06    -0.04  0.010     2.19    -0.60     0.07     0.11 10114    2.24   -0.65
  2   -0.93    0.64    -0.40  0.006     3.42     2.04    -0.05     0.11     5    3.48    1.98
  2    0.06   -0.06     0.05  0.006     3.42     2.04    -0.05     0.11     5    3.48    1.98
  2   -0.22    0.65    -0.75  0.006     3.42     2.04    -0.05     0.11     5    3.48    1.98
 -1   -0.27    0.04     0.24  0.010     1.12    -0.42     0.08     0.11     3    1.17   -0.37
  1   -1.37   -1.71     2.10  0.010     1.12    -0.42     0.08     0.11     3    1.17   -0.37
  4   -1.40    0.78     2.95  1.350    -0.90     1.66     0.08     0.11 10100   -0.86    1.63
 -2   -0.14    0.29    -0.03  0.006    -0.90     1.66     0.08     0.11 10100   -0.86    1.63
  2    0.07    0.21    -0.01  0.006     0.55    -1.21     0.04     0.11 10109    0.62   -1.25
  2   -0.38    0.51     0.50  0.006     0.55    -1.21     0.04     0.11 10109    0.62   -1.25
  2   -1.00    0.03     0.32  0.006     0.55    -1.21     0.04     0.11 10109    0.62   -1.25
  1    0.03    0.11    -0.00  0.010    -0.29    -5.28     0.07     0.11     7   -0.23   -5.32
 -1   -1.86    1.19     2.13  0.010    -0.29    -5.28     0.07     0.11     7   -0.23   -5.32
 -2    0.75    0.75    -0.35  0.006     1.59    -0.08    -0.01     0.11    11    1.54   -0.16
  2    0.13    0.64     0.16  0.006     1.59    -0.08    -0.01     0.11    11    1.54   -0.16
 -2   -0.58   -0.51    -0.35  0.006     1.78     2.22    -0.04     0.11 10159    1.80    2.30
 -1    0.12    0.01    -0.08  0.010     1.78     2.22    -0.04     0.11 10159    1.80    2.30
 -3    0.05   -0.91    -0.18  0.199     1.78     2.22    -0.04     0.11 10159    1.80    2.30
 -2   -0.11   -0.41     0.25  0.006     0.09    -1.38    -0.00     0.11 20046    0.17   -1.38
 -2   -0.76    0.16    -0.16  0.006     0.09    -1.38    -0.00     0.11 20046    0.17   -1.38
 -2   -0.41    0.21    -0.10  0.006     0.09    -1.38    -0.00     0.11 20046    0.17   -1.38
  1   -0.16   -0.53    -0.13  0.010     1.64     3.18    -0.04     0.11 20016    1.62    3.26
  1    0.57   -0.59    -0.22  0.010     1.64     3.18    -0.04     0.11 20016    1.62    3.26
  2   -0.02   -0.47    -0.40  0.006     1.64     3.18    -0.04     0.11 20016    1.62    3.26
  3   -0.29    0.51    -0.11  0.199    -1.09     0.17     0.01     0.11    15   -1.04    0.08
 -2   -0.48    0.99     0.28  0.006    -1.09     0.17     0.01     0.11    15   -1.04    0.08
  2   -0.38   -1.80    -3.24  0.006    -7.20     1.13    -0.10     0.11    16   -7.19    1.18
 -2   -0.29   -1.78    -3.39  0.006    -7.20     1.13    -0.10     0.11    16   -7.19    1.18
 -2   -0.17    0.46     0.01  0.006     0.16     5.00     0.01     0.11 20051    0.19    4.89
  1   -0.28    1.23     0.19  0.010     0.16     5.00     0.01     0.11 20051    0.19    4.89
  1   -0.58    0.69     0.95  0.010    -7.21     1.26     0.08     0.11    16   -7.19    1.18
 -1   -0.04    1.44     1.18  0.010    -7.21     1.26     0.08     0.11    16   -7.19    1.18
  2    1.48   -1.22    -2.15  0.006     0.75    -1.21    -0.08     0.11 20086    0.69   -1.15
 -2    0.16   -0.39    -0.15  0.006     0.75    -1.21    -0.08     0.11 20086    0.69   -1.15
 -1   -0.06    0.05     0.00  0.010     2.23    -6.83     0.02     0.11 10059    2.30   -6.92
  2   -0.94    1.39     0.25  0.006     2.23    -6.83     0.02     0.11 10059    2.30   -6.92
 -1    0.16   -0.21     0.22  0.010     1.04    -0.63     0.03     0.11 20068    1.07   -0.54
  1   -0.70   -1.34     0.30  0.010     1.04    -0.63     0.03     0.11 20068    1.07   -0.54
 -1    0.04   -0.03    -0.02  0.010    -0.45     3.43     0.07     0.11 20018   -0.44    3.35
  2   -0.23    2.05     1.53  0.006    -0.45     3.43     0.07     0.11 20018   -0.44    3.35
  2   -0.51    0.04    -0.53  0.006     1.35     4.97    -0.07     0.11 10152    1.39    4.90
 -1   -0.50    1.67    -1.37  0.010     1.35     4.97    -0.07     0.11 10152    1.39    4.90
 -1    1.01    0.67    -0.95  0.010     1.05    -2.21    -0.05     0.11 10005    0.98   -2.23
 -2    0.17   -0.08     0.19  0.006     1.05    -2.21    -0.05     0.11 10005    0.98   -2.23
 -2    0.20   -0.21    -0.21  0.006     1.05    -2.21    -0.05     0.11 10005    0.98   -2.23
  1   -0.89    0.58     0.18  0.010    -4.64    -1.03     0.02     0.11 20089   -4.56   -1.11
 -1   -0.32    0.61     0.19  0.010    -4.64    -1.03     0.02     0.11 20089   -4.56   -1.11
  2   -0.21    0.37     0.17  0.006     2.19     1.50     0.04     0.11 20088    2.21    1.41
  1    0.06    0.40    -0.16  0.010     2.19     1.50     0.04     0.11 20088    2.21    1.41
  1   -0.15    0.80     0.76  0.010     2.19     1.50     0.04     0.11 20088    2.21    1.41
  2   -0.18    0.23     0.37  0.006     2.79     0.97     0.04     0.11 20084    2.76    0.88
 -3    0.68    1.27     0.33  0.199     2.79     0.97     0.04     0.11 20084    2.76    0.88
  1    0.97    0.11    -0.64  0.010    -0.25     0.13    -0.05     0.11 20189   -0.33    0.08
 -1    0.60    0.76    -0.42  0.010    -0.25     0.13    -0.05     0.11 20189   -0.33    0.08
  1    0.03   -0.02    -0.57  0.010    -0.45    -4.92    -0.06     0.12 20119   -0.40   -4.98
  1   -0.65    0.43    -0.41  0.010    -0.45    -4.92    -0.06     0.12 20119   -0.40   -4.98
  1   -0.51    0.80    -0.40  0.010    -0.45    -4.92    -0.06     0.12 20119   -0.40   -4.98
  1   -0.23   -0.15     0.11  0.010    -1.80    -3.22    -0.06     0.12 20134   -1.72   -3.18
 -1   -1.41   -0.64    -1.27  0.010    -1.80    -3.22    -0.06     0.12 20134   -1.72   -3.18
 -2   -0.71   -0.05     0.26  0.006    -0.31    -5.30     0.04     0.12     7   -0.23   -5.32
 -1    0.05    0.22     0.42  0.010    -0.31    -5.30     0.04     0.12     7   -0.23   -5.32
 -1   -0.69    0.24     0.03  0.010    -0.31    -5.30     0.04     0.12     7   -0.23   -5.32
 -1   -0.87    0.50     0.46  0.010     2.40    -6.85     0.00     0.12     9    2.49   -6.89
  2   -0.45    0.07    -0.40  0.006     2.40    -6.85     0.00     0.12     9    2.49   -6.89
 -2    0.68   -1.23    -0.24  0.006    -0.89    -4.75    -0.02     0.12 20095   -0.94   -4.65
  1    0.12   -0.28    -0.11  0.010    -0.89    -4.75    -0.02     0.12 20095   -0.94   -4.65
  3   -0.17   -0.11     0.41  0.199     1.09    -1.33     0.04     0.12 20044    1.19   -1.33
 -1   -1.40    0.18     0.29  0.010     1.09    -1.33     0.04     0.12 20044    1.19   -1.33
  2    0.41    0.08     0.53  0.006     3.14    -6.80     0.00     0.12 10156    3.06   -6.82
  3    0.55    0.11    -0.36  0.199     3.14    -6.80     0.00     0.12 10156    3.06   -6.82
  1    0.27    0.05    -0.14  0.010     3.14    -6.80     0.00     0.12 10156    3.06   -6.82
  1    0.40   -0.01    -0.01  0.010     2.84     0.87    -0.07     0.12 20084    2.76    0.88
  2    0.23   -0.16    -0.58  0.006     2.84     0.87    -0.07     0.12 20084    2.76    0.88
  2    1.29   -0.20    -1.17  0.006     2.84     0.87    -0.07     0.12 20084    2.76    0.88
  1   -0.02   -1.10    -0.02  0.010     3.06    -6.91     0.04     0.12 10156    3.06   -6.82
 -2    0.03   -0.44     0.64  0.006     3.06    -6.91     0.04     0.12 10156    3.06   -6.82
 -3   -0.40   -0.12     0.11  0.199     3.90    -3.53     0.08     0.12 10003    3.96   -3.48
  1   -1.20   -1.14     1.82  0.010     3.90    -3.53     0.08     0.12 10003    3.96   -3.48
 -3    0.14   -0.06     0.22  0.199     1.94     1.55     0.03     0.12 10009    1.93    1.64
  2    0.07   -1.43     0.21  0.006     1.94     1.55     0.03     0.12 10009    1.93    1.64
  2    0.27    0.24     0.14  0.006    -0.53    -0.89     0.06     0.12 20162   -0.60   -0.96
 -2    1.09    1.07     0.88  0.006    -0.53    -0.89     0.06     0.12 20162   -0.60   -0.96
 -3    0.23   -1.13    -0.81  0.199    -0.19     4.84    -0.04     0.12 10139   -0.21    4.93
  3    0.13   -0.24     0.24  0.199    -0.19     4.84    -0.04     0.12 10139   -0.21    4.93
  1   -1.24   -0.29    -1.11  0.010    -0.68    -0.99    -0.08     0.12 20162   -0.60   -0.96
 -3   -0.79   -0.53    -0.92  0.199    -0.68    -0.99    -0.08     0.12 20162   -0.60   -0.96
